slice_idx,circle_idx,is_articular,x_mm,y_mm,z_mm
10,0,1,-125.0447,-30.9647,21.9494
10,0,1,-125.0447,-29.4647,21.9406
10,0,1,-125.5447,-28.9647,21.9443
10,0,1,-125.5447,-27.4647,21.9355
10,0,1,-126.0446,-26.9647,21.9392
10,0,1,-126.0446,-22.4647,21.9129
10,0,1,-125.5447,-21.9648,21.9034
10,0,1,-125.5447,-21.4648,21.9005
10,0,1,-118.5453,-6.4656,21.7203
10,0,1,-112.0458,0.0338,21.5964
10,0,1,-111.5459,0.0338,21.5898
10,0,1,-111.0459,0.5337,21.5803
10,0,1,-110.0460,0.5336,21.5671
10,0,1,-109.5460,1.0336,21.5575
10,0,1,-109.0461,1.0336,21.5509
10,0,1,-108.5461,1.5335,21.5414
10,0,1,-106.5463,1.5334,21.5150
10,0,1,-106.0464,2.0333,21.5054
10,0,1,-100.0469,2.0328,21.4262
10,0,1,-99.5469,1.5328,21.4225
10,0,1,-98.0471,1.5327,21.4026
10,0,1,-97.5471,1.0327,21.3990
10,0,1,-95.5473,1.0325,21.3725
10,0,1,-94.5474,0.0325,21.3652
10,0,1,-94.0474,0.0324,21.3586
10,0,1,-93.5474,-0.4676,21.3549
10,0,1,-93.0475,-0.4677,21.3483
10,0,1,-92.5475,-0.9677,21.3446
10,0,1,-92.0476,-0.9677,21.3380
10,0,1,-91.5476,-1.4677,21.3343
10,0,1,-91.0477,-1.4678,21.3277
10,0,1,-90.0478,-2.4678,21.3203
10,0,1,-89.5478,-2.4679,21.3137
10,0,1,-85.5481,-6.4681,21.2842
10,0,1,-85.5481,-6.9681,21.2871
10,0,1,-84.0483,-8.4682,21.2761
10,0,1,-84.0483,-9.4682,21.2819
10,0,1,-83.0484,-10.4683,21.2745
10,0,1,-83.0484,-10.9682,21.2775
10,0,1,-82.5484,-11.4683,21.2738
10,0,1,-82.5484,-12.4683,21.2796
10,0,1,-81.5485,-13.4683,21.2723
10,0,1,-81.5485,-14.9683,21.2810
10,0,1,-81.0485,-15.4683,21.2773
10,0,1,-81.0485,-15.9683,21.2803
10,0,1,-80.5486,-16.4683,21.2766
10,0,1,-82.5484,-32.9679,21.3994
10,0,1,-82.5484,-34.9679,21.4111
10,0,1,-84.0483,-36.4677,21.4397
10,0,1,-84.5482,-36.4677,21.4463
10,0,1,-87.5480,-39.4674,21.5035
10,0,1,-87.5480,-39.9674,21.5064
10,0,1,-86.0481,-41.4675,21.4953
10,0,1,-89.5478,-43.4672,21.5533
10,0,1,-90.0478,-43.9671,21.5628
10,0,1,-93.0475,-43.9669,21.6025
10,0,1,-94.0474,-44.9668,21.6215
10,0,1,-94.5474,-44.9668,21.6281
10,0,1,-95.5473,-45.9667,21.6472
10,0,1,-96.0472,-45.9666,21.6538
10,0,1,-97.0471,-46.9665,21.6728
10,0,1,-97.5471,-46.9665,21.6795
10,0,1,-98.0471,-47.4665,21.6890
11,0,1,-105.9591,-47.4273,28.3940
11,0,1,-106.4591,-46.9272,28.3977
11,0,1,-108.4589,-46.9271,28.4241
11,0,1,-108.9589,-46.4271,28.4278
11,0,1,-109.9588,-46.4270,28.4410
11,0,1,-110.4587,-45.9270,28.4447
11,0,1,-110.9587,-45.9269,28.4513
11,0,1,-111.4587,-45.4269,28.4550
11,0,1,-112.4586,-45.4268,28.4682
11,0,1,-112.9585,-44.9268,28.4719
11,0,1,-113.9584,-44.9267,28.4851
11,0,1,-114.4584,-44.4267,28.4888
11,0,1,-114.9583,-44.4266,28.4954
11,0,1,-115.4583,-43.9266,28.4991
11,0,1,-115.9583,-43.9266,28.5057
11,0,1,-126.4573,-24.9261,28.5334
11,0,1,-126.4573,-24.4261,28.5305
11,0,1,-125.9574,-23.9261,28.5210
11,0,1,-125.9574,-22.4262,28.5122
11,0,1,-125.4574,-21.9262,28.5027
11,0,1,-125.4574,-20.4262,28.4939
11,0,1,-124.9575,-19.9263,28.4844
11,0,1,-124.9575,-18.9263,28.4785
11,0,1,-123.4576,-17.4264,28.4500
11,0,1,-123.4576,-16.9264,28.4470
11,0,1,-122.9577,-16.4265,28.4375
11,0,1,-122.9577,-15.9265,28.4346
11,0,1,-122.4577,-15.4266,28.4251
11,0,1,-122.4577,-14.4266,28.4192
11,0,1,-121.9577,-13.9266,28.4097
11,0,1,-121.9577,-12.9266,28.4038
11,0,1,-121.4578,-12.4267,28.3943
11,0,1,-121.4578,-11.9267,28.3914
11,0,1,-120.9578,-11.4267,28.3819
11,0,1,-120.9578,-10.9267,28.3789
11,0,1,-119.9579,-9.9268,28.3599
11,0,1,-119.9579,-9.4268,28.3570
11,0,1,-119.4580,-8.9269,28.3474
11,0,1,-119.4580,-8.4269,28.3445
11,0,1,-118.9580,-7.9270,28.3350
11,0,1,-118.9580,-7.4270,28.3321
11,0,1,-118.4580,-6.9270,28.3225
11,0,1,-118.4580,-6.4270,28.3196
11,0,1,-117.4581,-5.4271,28.3005
11,0,1,-117.4581,-4.9271,28.2976
11,0,1,-113.9584,-1.4274,28.2309
11,0,1,-113.4585,-1.4275,28.2243
11,0,1,-112.4586,-0.4276,28.2053
11,0,1,-110.9587,-0.4277,28.1854
11,0,1,-110.4587,0.0723,28.1759
11,0,1,-109.4588,0.0722,28.1627
11,0,1,-108.9589,0.5721,28.1532
11,0,1,-107.9590,0.5721,28.1399
11,0,1,-107.4590,1.0720,28.1304
11,0,1,-105.9591,1.0719,28.1106
11,0,1,-105.4592,1.5718,28.1011
11,0,1,-98.4598,1.5713,28.0086
11,0,1,-97.9598,1.0713,28.0049
11,0,1,-96.9599,1.0712,27.9917
11,0,1,-96.4600,1.5711,27.9821
11,0,1,-95.4601,0.5711,27.9748
11,0,1,-94.9601,1.0710,27.9652
11,0,1,-92.9603,1.0709,27.9388
11,0,1,-92.4603,0.5709,27.9351
11,0,1,-91.4604,0.5708,27.9219
11,0,1,-89.9605,0.0707,27.9050
11,0,1,-84.4610,-4.4297,27.8586
11,0,1,-84.4610,-4.9297,27.8615
11,0,1,-82.9611,-6.4298,27.8505
11,0,1,-82.9611,-6.9297,27.8534
11,0,1,-81.9612,-7.9298,27.8460
11,0,1,-81.9612,-8.4298,27.8490
11,0,1,-80.9613,-9.4299,27.8416
11,0,1,-80.9613,-9.9299,27.8445
11,0,1,-80.4614,-10.4299,27.8408
11,0,1,-80.4614,-10.9299,27.8437
11,0,1,-79.9614,-11.4299,27.8401
11,0,1,-79.9614,-12.4299,27.8459
11,0,1,-79.4614,-12.9299,27.8422
11,0,1,-79.4614,-13.9299,27.8481
11,0,1,-76.4617,-17.9301,27.8318
11,0,1,-81.4613,-39.9293,28.0264
11,0,1,-81.4613,-40.4293,28.0293
11,0,1,-84.9610,-43.9290,28.0961
11,0,1,-85.9609,-43.9289,28.1093
11,0,1,-86.9608,-44.9288,28.1283
11,0,1,-90.4605,-44.9285,28.1746
11,0,1,-90.9604,-45.4285,28.1841
11,0,1,-91.9604,-45.4284,28.1973
11,0,1,-92.4603,-45.9283,28.2068
11,0,1,-93.4602,-45.9283,28.2201
11,0,1,-93.9602,-46.4282,28.2296
11,0,1,-95.9600,-46.4281,28.2560
11,0,1,-96.4600,-46.9280,28.2656
11,0,1,-98.4598,-46.9279,28.2920
11,0,1,-98.9597,-47.4278,28.3015
12,0,1,-117.4145,-36.9073,31.7843
12,0,1,-118.4144,-35.9072,31.7917
12,0,1,-118.4144,-35.4072,31.7887
12,0,1,-118.9144,-34.9072,31.7924
12,0,1,-118.9144,-34.4072,31.7895
12,0,1,-119.9143,-33.4072,31.7969
12,0,1,-119.9143,-31.4072,31.7852
12,0,1,-120.4143,-30.9072,31.7889
12,0,1,-120.4143,-30.4072,31.7859
12,0,1,-120.9142,-29.9071,31.7896
12,0,1,-120.9142,-28.9072,31.7838
12,0,1,-121.4142,-28.4071,31.7875
12,0,1,-121.4142,-25.4072,31.7699
12,0,1,-119.9143,-11.9075,31.6712
12,0,1,-118.9144,-9.4076,31.6434
12,0,1,-118.4144,-8.9077,31.6339
12,0,1,-118.4144,-7.9077,31.6280
12,0,1,-116.4146,-5.9079,31.5899
12,0,1,-116.4146,-5.4079,31.5870
12,0,1,-114.4148,-3.4081,31.5489
12,0,1,-113.9148,-3.4081,31.5423
12,0,1,-113.4149,-2.9082,31.5327
12,0,1,-112.4150,-2.9083,31.5195
12,0,1,-111.4150,-1.9083,31.5005
12,0,1,-110.4151,-1.9084,31.4872
12,0,1,-109.9152,-1.4085,31.4777
12,0,1,-108.9153,-1.4086,31.4645
12,0,1,-108.4153,-0.9086,31.4550
12,0,1,-107.9154,-0.9086,31.4484
12,0,1,-107.4154,-0.4087,31.4388
12,0,1,-97.4163,-0.4095,31.3067
12,0,1,-96.4164,-1.4095,31.2993
12,0,1,-95.4164,-1.4096,31.2861
12,0,1,-94.4165,-2.4097,31.2787
12,0,1,-93.9166,-2.4097,31.2721
12,0,1,-93.4166,-2.9097,31.2684
12,0,1,-92.9167,-2.9098,31.2618
12,0,1,-91.9167,-3.9098,31.2545
12,0,1,-91.4168,-3.9099,31.2479
12,0,1,-87.9171,-7.4101,31.2221
12,0,1,-87.9171,-7.9101,31.2250
12,0,1,-85.4173,-10.4102,31.2066
12,0,1,-85.4173,-11.4102,31.2124
12,0,1,-84.9174,-11.9102,31.2087
12,0,1,-84.9174,-12.4102,31.2116
12,0,1,-84.4174,-12.9102,31.2079
12,0,1,-84.4174,-13.4102,31.2109
12,0,1,-83.9174,-13.9103,31.2072
12,0,1,-83.9174,-14.4103,31.2101
12,0,1,-83.4175,-14.9103,31.2064
12,0,1,-83.4175,-15.4103,31.2093
12,0,1,-82.9175,-15.9103,31.2057
12,0,1,-82.9175,-25.9101,31.2641
12,0,1,-84.4174,-27.4100,31.2927
12,0,1,-85.4173,-27.4099,31.3059
12,0,1,-89.9169,-33.9095,31.4033
12,0,1,-90.4169,-34.4094,31.4129
12,0,1,-90.4169,-35.9094,31.4216
12,0,1,-92.9167,-38.4092,31.4693
12,0,1,-93.9166,-38.4091,31.4825
12,0,1,-94.4165,-38.9090,31.4920
12,0,1,-95.4164,-38.9090,31.5052
12,0,1,-97.9162,-41.4087,31.5529
12,0,1,-98.9161,-41.4086,31.5661
14,0,0,-106.3283,-33.8696,38.2207
14,0,0,-107.3282,-32.8696,38.2281
14,0,0,-107.8281,-32.8695,38.2347
14,0,0,-108.3281,-32.3695,38.2384
14,0,0,-108.8280,-32.3695,38.2450
14,0,0,-109.3280,-31.8694,38.2487
14,0,0,-109.8280,-31.8694,38.2553
14,0,0,-112.8277,-28.8692,38.2774
14,0,0,-113.3277,-28.8692,38.2840
14,0,0,-114.8275,-27.3691,38.2950
14,0,0,-114.8275,-26.8691,38.2921
14,0,0,-115.3275,-26.3691,38.2958
14,0,0,-115.3275,-25.3691,38.2900
14,0,0,-115.8274,-24.8690,38.2936
14,0,0,-115.8274,-24.3691,38.2907
14,0,0,-117.3273,-18.3690,38.2755
14,0,0,-117.3273,-17.3691,38.2696
14,0,0,-117.8273,-16.8690,38.2733
14,0,0,-117.8273,-15.3691,38.2646
14,0,0,-117.3273,-14.8691,38.2550
14,0,0,-116.8273,-11.3692,38.2280
14,0,0,-115.3275,-9.3693,38.1965
14,0,0,-114.8275,-9.3694,38.1899
14,0,0,-113.3277,-7.8695,38.1613
14,0,0,-112.8277,-7.8696,38.1547
14,0,0,-111.8278,-6.8697,38.1356
14,0,0,-111.3278,-6.8697,38.1290
14,0,0,-110.8279,-6.3697,38.1195
14,0,0,-110.3279,-6.3698,38.1129
14,0,0,-109.8280,-5.8698,38.1033
14,0,0,-109.3280,-5.8699,38.0967
14,0,0,-108.8280,-5.3699,38.0872
14,0,0,-106.8282,-5.3701,38.0608
14,0,0,-105.8283,-4.3702,38.0417
14,0,0,-105.3283,-4.3702,38.0351
14,0,0,-104.8284,-4.8702,38.0314
14,0,0,-104.3284,-4.8703,38.0248
14,0,0,-103.8285,-4.3703,38.0153
14,0,0,-102.8286,-4.3704,38.0021
14,0,0,-102.3286,-4.8704,37.9984
14,0,0,-100.3288,-4.8706,37.9719
14,0,0,-99.8288,-5.3706,37.9683
14,0,0,-97.8290,-5.3708,37.9418
14,0,0,-97.3290,-5.8708,37.9381
14,0,0,-96.3291,-5.8709,37.9249
14,0,0,-95.8292,-6.3709,37.9212
14,0,0,-94.8293,-6.3710,37.9080
14,0,0,-93.3294,-7.8711,37.8970
14,0,0,-92.8294,-7.8711,37.8904
14,0,0,-88.8298,-11.8714,37.8609
14,0,0,-88.8298,-12.3713,37.8638
14,0,0,-88.3298,-12.8714,37.8601
14,0,0,-88.3298,-13.8714,37.8660
14,0,0,-87.8299,-14.3714,37.8623
14,0,0,-87.8299,-15.8714,37.8710
14,0,0,-87.3299,-16.3714,37.8674
14,0,0,-87.3299,-18.8713,37.8820
14,0,0,-86.8300,-19.3714,37.8783
14,0,0,-87.3299,-19.8713,37.8878
14,0,0,-86.8300,-20.3714,37.8841
14,0,0,-86.8300,-20.8714,37.8870
14,0,0,-87.3299,-21.3713,37.8966
14,0,0,-87.3299,-22.3713,37.9024
14,0,0,-87.8299,-22.8712,37.9119
14,0,0,-87.8299,-24.8712,37.9236
14,0,0,-88.3298,-25.3712,37.9332
14,0,0,-88.3298,-25.8712,37.9361
14,0,0,-88.8298,-26.3711,37.9456
14,0,0,-88.8298,-26.8711,37.9485
14,0,0,-89.3297,-27.3710,37.9581
14,0,0,-89.3297,-27.8710,37.9610
14,0,0,-90.3297,-28.8709,37.9800
14,0,0,-90.8296,-28.8709,37.9867
14,0,0,-94.3293,-32.3706,38.0534
14,0,0,-94.8293,-32.3705,38.0600
14,0,0,-95.3292,-32.8705,38.0695
14,0,0,-96.3291,-32.8704,38.0827
14,0,0,-96.8291,-33.3704,38.0922
14,0,0,-97.3290,-33.3703,38.0988
14,0,0,-97.8290,-33.8703,38.1084
15,0,0,-100.7851,-32.3508,41.4389
15,0,0,-101.2851,-31.8508,41.4426
15,0,0,-103.2849,-31.8506,41.4690
15,0,0,-103.7849,-31.3506,41.4727
15,0,0,-105.2847,-31.3505,41.4925
15,0,0,-106.7846,-29.8504,41.5036
15,0,0,-106.7846,-29.3504,41.5007
15,0,0,-111.2842,-24.8501,41.5338
15,0,0,-111.2842,-24.3501,41.5309
15,0,0,-112.2841,-23.3501,41.5383
15,0,0,-112.2841,-22.3501,41.5324
15,0,0,-112.7841,-21.8500,41.5361
15,0,0,-112.7841,-20.8501,41.5303
15,0,0,-113.2840,-20.3500,41.5340
15,0,0,-113.2840,-17.3501,41.5164
15,0,0,-112.7841,-16.8501,41.5069
15,0,0,-112.7841,-16.3501,41.5040
15,0,0,-112.2841,-15.8502,41.4945
15,0,0,-112.2841,-15.3502,41.4915
15,0,0,-112.7841,-14.8502,41.4952
15,0,0,-112.7841,-14.3502,41.4923
15,0,0,-109.7843,-11.3505,41.4351
15,0,0,-109.7843,-10.8505,41.4322
15,0,0,-108.7844,-9.8506,41.4131
15,0,0,-106.7846,-9.8507,41.3867
15,0,0,-105.7847,-8.8508,41.3677
15,0,0,-105.2847,-8.8508,41.3610
15,0,0,-104.7848,-9.3509,41.3574
15,0,0,-102.7850,-9.3510,41.3309
15,0,0,-102.2850,-8.8511,41.3214
15,0,0,-98.2854,-8.8514,41.2685
15,0,0,-97.2854,-9.8514,41.2612
15,0,0,-96.7855,-9.8515,41.2546
15,0,0,-96.2855,-10.3515,41.2509
15,0,0,-95.2856,-10.3516,41.2377
15,0,0,-94.2857,-11.3517,41.2303
15,0,0,-94.2857,-12.3516,41.2361
15,0,0,-92.7858,-13.8517,41.2251
15,0,0,-92.7858,-14.3517,41.2280
15,0,0,-91.7859,-15.3518,41.2206
15,0,0,-91.7859,-15.8518,41.2236
15,0,0,-91.2860,-16.3518,41.2199
15,0,0,-91.2860,-16.8518,41.2228
15,0,0,-90.2860,-17.8519,41.2154
15,0,0,-90.2860,-24.3517,41.2534
15,0,0,-92.2859,-26.3516,41.2915
15,0,0,-92.7858,-26.3515,41.2981
15,0,0,-95.2856,-28.8513,41.3458
15,0,0,-95.7856,-28.8512,41.3524
15,0,0,-97.2854,-30.3511,41.3810
15,0,0,-97.2854,-30.8511,41.3839
15,0,0,-98.2854,-31.8510,41.4029
15,0,0,-100.2852,-31.8508,41.4294
