x_mm,y_mm,z_mm,slice_idx
-111.0268,-19.7496,4.5140,17
-110.4179,-19.7115,4.3788,17
-109.7798,-19.1190,4.5308,17
-108.5618,-19.0426,4.2603,17
-107.9238,-18.4502,4.4124,17
-106.7058,-18.3738,4.1419,17
-106.1258,-18.8899,3.7193,17
-104.2988,-18.7754,3.3135,17
-103.7189,-19.2915,2.8910,17
-103.1099,-19.2533,2.7557,17
-101.9501,-20.2855,1.9106,17
-102.0082,-21.3941,1.3360,17
-101.4282,-21.9102,0.9134,17
-102.0663,-22.5027,0.7614,17
-101.4864,-23.0188,0.3388,17
-101.8060,-29.1159,-2.8216,17
-102.4441,-29.7084,-2.9737,17
-102.5022,-30.8170,-3.5483,17
-103.1403,-31.4094,-3.7003,17
-103.1693,-31.9637,-3.9876,17
-105.0835,-33.7411,-4.4438,17
-111.7824,-34.1611,-2.9561,17
-112.4205,-34.7535,-3.1081,17
-113.6385,-34.8299,-2.8376,17
-114.2765,-35.4224,-2.9897,17
-114.8855,-35.4605,-2.8544,17
-115.5236,-36.0530,-3.0065,17
-116.1326,-36.0912,-2.8712,17
-116.7706,-36.6836,-3.0233,17
-118.6855,-34.6943,-5.3078,18
-119.2655,-34.1782,-4.8852,18
-120.4835,-34.2546,-4.6147,18
-121.0634,-33.7384,-4.1921,18
-121.6724,-33.7766,-4.0569,18
-122.8323,-32.7444,-3.2118,18
-122.8032,-32.1901,-2.9244,18
-123.3831,-31.6740,-2.5019,18
-123.1507,-27.2397,-0.2034,18
-122.5126,-26.6473,-0.0513,18
-122.4835,-26.0930,0.2360,18
-121.8455,-25.5005,0.3880,18
-121.8164,-24.9462,0.6753,18
-119.9023,-23.1688,1.1315,18
-119.2933,-23.1307,0.9963,18
-118.6552,-22.5382,1.1483,18
-118.0462,-22.5000,1.0131,18
-116.7701,-21.3151,1.3172,18
-116.1611,-21.2769,1.1819,18
-115.5231,-20.6844,1.3340,18
-114.3051,-20.6081,1.0635,18
-113.0290,-19.4232,1.3676,18
-112.4200,-19.3850,1.2323,18
-111.7819,-18.7925,1.3844,18
-111.1729,-18.7543,1.2491,18
-110.5349,-18.1619,1.4012,18
-107.4899,-17.9710,0.7249,18
-106.9100,-18.4871,0.3024,18
-105.6920,-18.4107,0.0319,18
-104.5321,-19.4430,-0.8132,18
-104.5612,-19.9972,-1.1006,18
-103.4013,-21.0295,-1.9457,18
-103.4594,-22.1380,-2.5203,18
-102.8795,-22.6541,-2.9429,18
-103.0538,-25.9799,-4.6667,18
-103.6919,-26.5723,-4.8188,18
-103.7500,-27.6809,-5.3934,18
-104.3881,-28.2734,-5.5455,18
-104.4462,-29.3819,-6.1201,18
-106.3604,-31.1593,-6.5762,18
-106.9694,-31.1975,-6.4410,18
-107.6074,-31.7900,-6.5931,18
-111.8704,-32.0572,-5.6463,18
-112.5084,-32.6497,-5.7983,18
-113.7264,-32.7260,-5.5278,18
-114.3645,-33.3185,-5.6799,18
-114.9735,-33.3567,-5.5447,18
-115.6115,-33.9491,-5.6967,18
-116.2205,-33.9873,-5.5615,18
-116.8586,-34.5798,-5.7135,18
-120.5714,-32.1508,-7.3049,19
-122.8911,-30.0864,-5.6147,19
-122.8040,-28.4235,-4.7528,19
-123.3839,-27.9074,-4.3302,19
-123.3548,-27.3531,-4.0429,19
-122.7168,-26.7606,-3.8908,19
-122.6296,-25.0978,-3.0289,19
-121.9915,-24.5053,-2.8768,19
-121.9625,-23.9510,-2.5895,19
-120.0483,-22.1736,-2.1334,19
-119.4393,-22.1355,-2.2686,19
-118.1632,-20.9505,-1.9645,19
-117.5542,-20.9124,-2.0997,19
-116.2781,-19.7274,-1.7956,19
-115.6691,-19.6893,-1.9309,19
-115.0311,-19.0968,-1.7788,19
-114.4221,-19.0586,-1.9141,19
-113.7840,-18.4661,-1.7620,19
-112.5660,-18.3898,-2.0325,19
-111.9280,-17.7973,-1.8805,19
-107.0560,-17.4919,-2.9625,19
-105.8962,-18.5241,-3.8076,19
-105.9252,-19.0784,-4.0949,19
-104.7653,-20.1106,-4.9400,19
-104.7944,-20.6649,-5.2273,19
-104.2145,-21.1810,-5.6499,19
-104.2726,-22.2896,-6.2245,19
-104.9106,-22.8821,-6.3766,19
-105.1141,-26.7621,-8.3878,19
-107.6663,-29.1319,-8.9960,19
-108.2753,-29.1701,-8.8607,19
-108.9133,-29.7626,-9.0128,19
-113.1763,-30.0298,-8.0660,19
-113.8144,-30.6223,-8.2181,19
-114.4233,-30.6604,-8.0828,19
-115.0614,-31.2529,-8.2349,19
-115.6704,-31.2911,-8.0996,19
-116.3085,-31.8835,-8.2517,19
-120.0794,-30.5630,-10.4177,20
-120.6594,-30.0469,-9.9952,20
-121.2684,-30.0851,-9.8599,20
-122.4282,-29.0529,-9.0148,20
-122.3992,-28.4986,-8.7275,20
-122.9791,-27.9825,-8.3049,20
-122.7757,-24.1025,-6.2938,20
-122.1376,-23.5100,-6.1417,20
-122.1086,-22.9557,-5.8544,20
-121.4705,-22.3633,-5.7023,20
-121.4414,-21.8090,-5.4150,20
-119.5273,-20.0316,-4.9589,20
-118.9183,-19.9934,-5.0941,20
-117.6422,-18.8085,-4.7900,20
-117.0332,-18.7703,-4.9252,20
-116.3951,-18.1779,-4.7732,20
-115.7861,-18.1397,-4.9084,20
-115.1481,-17.5472,-4.7564,20
-114.5391,-17.5090,-4.8916,20
-113.9010,-16.9166,-4.7396,20
-109.0291,-16.6111,-5.8216,20
-106.7093,-18.6756,-7.5118,20
-106.7675,-19.7842,-8.0865,20
-106.1875,-20.3003,-8.5090,20
-106.3909,-24.1803,-10.5202,20
-107.6671,-25.3652,-10.8243,20
-107.6961,-25.9195,-11.1116,20
-108.9722,-27.1044,-11.4157,20
-109.5812,-27.1426,-11.2805,20
-110.2193,-27.7350,-11.4325,20
-111.4373,-27.8114,-11.1620,20
-112.0753,-28.4039,-11.3141,20
-114.5113,-28.5566,-10.7731,20
-115.7874,-29.7415,-11.0772,20
-117.0054,-29.8179,-10.8067,20
-117.6434,-30.4103,-10.9587,20
-120.7764,-28.4975,-12.9727,21
-121.3563,-27.9813,-12.5502,21
-121.9653,-28.0195,-12.4149,21
-121.9362,-27.4652,-12.1276,21
-122.5162,-26.9491,-11.7050,21
-122.4580,-25.8406,-11.1304,21
-123.0380,-25.3244,-10.7079,21
-122.8636,-21.9987,-8.9840,21
-122.2256,-21.4063,-8.8319,21
-122.1965,-20.8520,-8.5446,21
-119.0062,-17.8897,-7.7843,21
-118.3972,-17.8515,-7.9196,21
-117.1211,-16.6666,-7.6155,21
-116.5121,-16.6284,-7.7507,21
-115.8741,-16.0359,-7.5987,21
-114.6561,-15.9596,-7.8692,21
-114.0180,-15.3671,-7.7171,21
-111.5821,-15.2144,-8.2581,21
-111.0021,-15.7305,-8.6807,21
-109.7841,-15.6541,-8.9512,21
-109.2042,-16.1702,-9.3738,21
-108.5952,-16.1321,-9.5090,21
-108.6243,-16.6863,-9.7963,21
-108.0443,-17.2025,-10.2189,21
-108.0734,-17.7567,-10.5062,21
-107.4935,-18.2729,-10.9288,21
-107.5806,-19.9357,-11.7907,21
-107.0007,-20.4518,-12.2132,21
-107.0298,-21.0061,-12.5006,21
-107.6678,-21.5986,-12.6526,21
-107.6969,-22.1529,-12.9399,21
-108.3349,-22.7453,-13.0920,21
-108.3640,-23.2996,-13.3793,21
-109.0020,-23.8921,-13.5313,21
-109.0311,-24.4464,-13.8187,21
-109.6401,-24.4845,-13.6834,21
-110.2782,-25.0770,-13.8355,21
-110.8872,-25.1152,-13.7002,21
-111.5252,-25.7076,-13.8523,21
-112.1342,-25.7458,-13.7170,21
-112.7723,-26.3383,-13.8691,21
-113.9902,-26.4146,-13.5986,21
-114.6283,-27.0071,-13.7506,21
-115.8463,-27.0835,-13.4801,21
-116.4843,-27.6759,-13.6322,21
-117.0933,-27.7141,-13.4969,21
-117.7314,-28.3066,-13.6490,21
-120.2553,-26.3554,-15.7982,22
-120.8352,-25.8393,-15.3757,22
-121.4442,-25.8775,-15.2404,22
-123.1840,-24.3292,-13.9727,22
-122.9806,-20.4492,-11.9616,22
-122.3426,-19.8567,-11.8095,22
-122.3135,-19.3024,-11.5222,22
-121.6755,-18.7099,-11.3701,22
-121.6464,-18.1556,-11.0828,22
-119.7322,-16.3783,-10.6266,22
-119.1232,-16.3401,-10.7619,22
-118.4852,-15.7476,-10.6098,22
-117.8762,-15.7094,-10.7451,22
-117.2381,-15.1170,-10.5930,22
-116.6291,-15.0788,-10.7283,22
-115.9911,-14.4863,-10.5762,22
-111.7281,-14.2191,-11.5230,22
-111.1482,-14.7352,-11.9456,22
-110.5392,-14.6970,-12.0808,22
-110.5682,-15.2513,-12.3681,22
-109.4084,-16.2835,-13.2132,22
-109.4374,-16.8378,-13.5005,22
-108.2776,-17.8700,-14.3457,22
-108.3648,-19.5329,-15.2076,22
-109.0028,-20.1253,-15.3597,22
-109.0319,-20.6796,-15.6470,22
-109.6699,-21.2721,-15.7990,22
-109.6990,-21.8264,-16.0863,22
-110.9751,-23.0113,-16.3905,22
-112.1931,-23.0877,-16.1199,22
-112.8311,-23.6801,-16.2720,22
-114.0491,-23.7565,-16.0015,22
-114.6872,-24.3490,-16.1536,22
-115.2962,-24.3871,-16.0183,22
-115.9342,-24.9796,-16.1704,22
-116.5432,-25.0178,-16.0351,22
-117.1813,-25.6102,-16.1872,22
-117.7903,-25.6484,-16.0519,22
-118.4283,-26.2409,-16.2040,22
-122.1412,-23.8119,-17.7954,23
-123.3011,-22.7797,-16.9503,23
-123.2429,-21.6711,-16.3757,23
-123.8229,-21.1550,-15.9531,23
-123.7357,-19.4921,-15.0912,23
-123.0976,-18.8997,-14.9391,23
-123.0686,-18.3454,-14.6518,23
-122.4305,-17.7529,-14.4997,23
-122.4015,-17.1986,-14.2124,23
-121.7634,-16.6062,-14.0604,23
-121.7343,-16.0519,-13.7731,23
-121.1253,-16.0137,-13.9083,23
-119.8492,-14.8288,-13.6042,23
-119.2402,-14.7906,-13.7394,23
-118.6022,-14.1981,-13.5874,23
-117.9932,-14.1600,-13.7226,23
-117.3551,-13.5675,-13.5706,23
-116.1371,-13.4911,-13.8411,23
-115.4991,-12.8987,-13.6890,23
-113.6721,-12.7841,-14.0948,23
-113.0922,-13.3003,-14.5173,23
-111.2652,-13.1857,-14.9231,23
-110.1053,-14.2179,-15.7682,23
-110.1634,-15.3265,-16.3428,23
-109.5835,-15.8426,-16.7654,23
-109.6998,-18.0598,-17.9146,23
-110.3378,-18.6522,-18.0667,23
-110.3669,-19.2065,-18.3540,23
-111.0049,-19.7990,-18.5061,23
-111.0340,-20.3533,-18.7934,23
-111.6720,-20.9457,-18.9454,23
-112.2810,-20.9839,-18.8102,23
-112.9191,-21.5764,-18.9622,23
-113.5281,-21.6145,-18.8270,23
-114.1661,-22.2070,-18.9791,23
-114.7751,-22.2452,-18.8438,23
-115.4132,-22.8377,-18.9959,23
-117.2402,-22.9522,-18.5901,23
-117.8782,-23.5446,-18.7422,23
