slice_idx,circle_idx,is_articular,x_mm,y_mm,z_mm
24,0,0,-149.0948,-24.6027,-23.7643
24,0,0,-149.0948,-22.6338,-23.4315
24,0,0,-148.4384,-21.9589,-23.4301
24,0,0,-148.4384,-19.3337,-22.9864
24,0,0,-147.7821,-18.6589,-22.9850
24,0,0,-147.7821,-17.3462,-22.7632
24,0,0,-144.5006,-13.9721,-22.7559
24,0,0,-143.8443,-13.9536,-22.8654
24,0,0,-143.1880,-13.2788,-22.8639
24,0,0,-142.5317,-13.2603,-22.9734
24,0,0,-141.8754,-12.5855,-22.9720
24,0,0,-133.9998,-12.3635,-24.2856
24,0,0,-133.3435,-13.0013,-24.5060
24,0,0,-132.6872,-12.9828,-24.6154
24,0,0,-128.7494,-16.8097,-25.9377
24,0,0,-128.7494,-17.4660,-26.0486
24,0,0,-127.4368,-18.7417,-26.4894
24,0,0,-127.4368,-19.3980,-26.6003
24,0,0,-126.7805,-20.0358,-26.8207
24,0,0,-126.7805,-21.3485,-27.0425
24,0,0,-126.1242,-21.9863,-27.2629
24,0,0,-126.1242,-22.6426,-27.3738
24,0,0,-125.4679,-23.2804,-27.5942
24,0,0,-125.4679,-23.9367,-27.7051
24,0,0,-126.1242,-24.6116,-27.7066
24,0,0,-126.1242,-25.2679,-27.8175
24,0,0,-126.7805,-25.9427,-27.8189
24,0,0,-126.7805,-27.9116,-28.1517
24,0,0,-128.0931,-29.2613,-28.1546
24,0,0,-128.7494,-29.2798,-28.0451
24,0,0,-132.0309,-32.6539,-28.0524
24,0,0,-132.0309,-33.3102,-28.1633
24,0,0,-132.6872,-33.9850,-28.1647
24,0,0,-132.6872,-34.6413,-28.2756
24,0,0,-134.6561,-36.6658,-28.2800
24,0,0,-135.9687,-36.7028,-28.0610
25,0,0,-140.6071,-35.4674,-31.3766
25,0,0,-141.2634,-34.8296,-31.1562
25,0,0,-141.9197,-34.8481,-31.0467
25,0,0,-142.5760,-34.2103,-30.8264
25,0,0,-143.2323,-34.2288,-30.7169
25,0,0,-148.4827,-29.1262,-28.9538
25,0,0,-148.4827,-28.4699,-28.8429
25,0,0,-149.1390,-27.8321,-28.6225
25,0,0,-149.1390,-27.1758,-28.5116
25,0,0,-149.7953,-26.5379,-28.2912
25,0,0,-149.7953,-16.6932,-26.6275
25,0,0,-147.1701,-13.9939,-26.6217
25,0,0,-146.5138,-13.9754,-26.7312
25,0,0,-145.8575,-13.3006,-26.7297
25,0,0,-145.2012,-13.2821,-26.8392
25,0,0,-144.5449,-12.6072,-26.8377
25,0,0,-141.2634,-12.5147,-27.3851
25,0,0,-140.6070,-11.8399,-27.3836
25,0,0,-137.9818,-11.7659,-27.8215
25,0,0,-137.3255,-12.4038,-28.0419
25,0,0,-135.3566,-12.3483,-28.3703
25,0,0,-129.4499,-18.0886,-30.3537
25,0,0,-129.4499,-18.7449,-30.4647
25,0,0,-128.1373,-20.0206,-30.9054
25,0,0,-128.1373,-20.6769,-31.0163
25,0,0,-127.4810,-21.3147,-31.2367
25,0,0,-127.4810,-23.9400,-31.6804
25,0,0,-129.4499,-25.9644,-31.6847
25,0,0,-129.4499,-26.6208,-31.7956
25,0,0,-130.1062,-27.2956,-31.7971
25,0,0,-130.1062,-27.9519,-31.9080
25,0,0,-133.3877,-31.3260,-31.9152
25,0,0,-133.3877,-31.9823,-32.0262
25,0,0,-134.0440,-32.6571,-32.0276
25,0,0,-134.0440,-33.9698,-32.2494
26,0,0,-141.3076,-33.4647,-35.2380
26,0,0,-141.9639,-32.8269,-35.0176
26,0,0,-142.6202,-32.8454,-34.9082
26,0,0,-143.2765,-32.2076,-34.6878
26,0,0,-143.9328,-32.2261,-34.5783
26,0,0,-146.5580,-29.6748,-33.6968
26,0,0,-147.2143,-29.6933,-33.5873
26,0,0,-149.1832,-27.7798,-32.9262
26,0,0,-149.1832,-27.1235,-32.8153
26,0,0,-149.8395,-26.4857,-32.5949
26,0,0,-149.8395,-25.8294,-32.4840
26,0,0,-150.4958,-25.1916,-32.2636
26,0,0,-150.4958,-23.8789,-32.0418
26,0,0,-151.1521,-23.2411,-31.8214
26,0,0,-151.1521,-16.6779,-30.7122
26,0,0,-150.4958,-16.0031,-30.7108
26,0,0,-150.4958,-15.3468,-30.5998
26,0,0,-147.8706,-12.6475,-30.5941
26,0,0,-146.5580,-12.6105,-30.8130
26,0,0,-145.9017,-11.9357,-30.8115
26,0,0,-143.2765,-11.8617,-31.2494
26,0,0,-142.6202,-11.1869,-31.2480
26,0,0,-140.6513,-11.1314,-31.5764
26,0,0,-139.9950,-11.7692,-31.7967
26,0,0,-138.0261,-11.7137,-32.1252
26,0,0,-137.3698,-12.3515,-32.3455
26,0,0,-136.7135,-12.3330,-32.4550
26,0,0,-135.4009,-13.6086,-32.8958
26,0,0,-134.7446,-13.5902,-33.0052
26,0,0,-131.4631,-16.7792,-34.1072
26,0,0,-131.4631,-17.4356,-34.2181
26,0,0,-130.8068,-18.0734,-34.4385
26,0,0,-130.8068,-18.7297,-34.5494
26,0,0,-130.1505,-19.3675,-34.7698
26,0,0,-130.1505,-20.6802,-34.9916
26,0,0,-129.4942,-21.3180,-35.2120
26,0,0,-129.4942,-22.6306,-35.4338
26,0,0,-134.0883,-27.3543,-35.4439
26,0,0,-134.0883,-28.0107,-35.5549
26,0,0,-134.7446,-28.6855,-35.5563
26,0,0,-134.7446,-29.3418,-35.6672
26,0,0,-135.4009,-30.0166,-35.6687
26,0,0,-135.4009,-30.6729,-35.7796
26,0,0,-136.0572,-31.3478,-35.7810
26,0,0,-136.0572,-32.0041,-35.8919
27,0,0,-142.6644,-32.7931,-39.2118
27,0,0,-143.3207,-32.1553,-38.9915
27,0,0,-144.6333,-32.1923,-38.7725
27,0,0,-145.2896,-31.5545,-38.5521
27,0,0,-145.9459,-31.5730,-38.4427
27,0,0,-146.6022,-30.9352,-38.2223
27,0,0,-147.2585,-30.9537,-38.1128
27,0,0,-151.1963,-27.1268,-36.7905
27,0,0,-151.1963,-26.4705,-36.6796
27,0,0,-153.1652,-24.5570,-36.0184
27,0,0,-153.1652,-22.5880,-35.6857
27,0,0,-153.8215,-21.9502,-35.4653
27,0,0,-153.8215,-14.7307,-34.2452
27,0,0,-153.1652,-14.0559,-34.2438
27,0,0,-153.1652,-13.3996,-34.1329
27,0,0,-151.8526,-12.0499,-34.1300
27,0,0,-151.1963,-12.0314,-34.2395
27,0,0,-150.5400,-11.3566,-34.2380
27,0,0,-148.5711,-11.3011,-34.5664
27,0,0,-147.9148,-10.6263,-34.5650
27,0,0,-140.0392,-10.4043,-35.8786
27,0,0,-139.3829,-11.0421,-36.0990
27,0,0,-138.7266,-11.0236,-36.2084
27,0,0,-138.0703,-11.6615,-36.4288
27,0,0,-137.4140,-11.6430,-36.5383
27,0,0,-136.7577,-12.2808,-36.7587
27,0,0,-136.1014,-12.2623,-36.8681
27,0,0,-132.8199,-15.4514,-37.9700
27,0,0,-132.8199,-16.1077,-38.0810
27,0,0,-132.1636,-16.7455,-38.3013
27,0,0,-132.1636,-17.4018,-38.4123
27,0,0,-131.5073,-18.0396,-38.6326
27,0,0,-131.5073,-18.6960,-38.7436
27,0,0,-130.8510,-19.3338,-38.9639
27,0,0,-130.8510,-21.3027,-39.2967
27,0,0,-131.5073,-21.9776,-39.2981
27,0,0,-131.5073,-22.6339,-39.4090
27,0,0,-136.1014,-27.3576,-39.4192
27,0,0,-136.1014,-28.0139,-39.5301
27,0,0,-136.7577,-28.6887,-39.5315
27,0,0,-136.7577,-29.3451,-39.6425
27,0,0,-137.4140,-30.0199,-39.6439
27,0,0,-137.4140,-30.6762,-39.7548
27,0,0,-139.3829,-32.7007,-39.7592
27,0,0,-141.3518,-32.7562,-39.4308
27,0,0,-142.0081,-32.1183,-39.2104
28,0,0,-144.0212,-32.1216,-43.1856
28,0,0,-144.6775,-31.4838,-42.9653
28,0,0,-145.9901,-31.5208,-42.7463
28,0,0,-146.6464,-30.8830,-42.5259
28,0,0,-147.3027,-30.9015,-42.4165
28,0,0,-148.6153,-29.6258,-41.9757
28,0,0,-149.2716,-29.6443,-41.8662
28,0,0,-151.2405,-27.7309,-41.2051
28,0,0,-151.2405,-27.0745,-41.0942
28,0,0,-154.5220,-23.8854,-39.9923
28,0,0,-154.5220,-21.9165,-39.6595
28,0,0,-155.1783,-21.2787,-39.4391
28,0,0,-141.3960,-9.7328,-39.8524
28,0,0,-140.7397,-10.3706,-40.0728
28,0,0,-140.0834,-10.3521,-40.1822
28,0,0,-139.4271,-10.9899,-40.4026
28,0,0,-138.7708,-10.9714,-40.5121
28,0,0,-138.1145,-11.6092,-40.7325
28,0,0,-137.4582,-11.5907,-40.8419
28,0,0,-135.4893,-13.5042,-41.5031
28,0,0,-135.4893,-14.1605,-41.6140
28,0,0,-131.5515,-19.3000,-43.1581
28,0,0,-131.5515,-19.9564,-43.2690
28,0,0,-132.8641,-21.3060,-43.2719
28,0,0,-132.8641,-21.9623,-43.3828
28,0,0,-138.1145,-29.9861,-43.8381
28,0,0,-139.4271,-31.3358,-43.8410
28,0,0,-140.0834,-31.3543,-43.7315
28,0,0,-140.7397,-32.0291,-43.7330
29,0,0,-146.6906,-30.1744,-46.7187
29,0,0,-148.0032,-30.2114,-46.4997
29,0,0,-149.3158,-28.9358,-46.0590
29,0,0,-149.9721,-28.9543,-45.9495
29,0,0,-155.2225,-23.8517,-44.1864
29,0,0,-155.2225,-23.1954,-44.0755
29,0,0,-155.8789,-22.5576,-43.8551
29,0,0,-155.8789,-21.2449,-43.6333
29,0,0,-156.5352,-20.6071,-43.4129
29,0,0,-156.5352,-17.9818,-42.9693
29,0,0,-157.1915,-17.3440,-42.7489
29,0,0,-157.1915,-13.4061,-42.0834
29,0,0,-156.5352,-12.7313,-42.0819
29,0,0,-156.5352,-11.4186,-41.8601
29,0,0,-155.2225,-10.0690,-41.8572
29,0,0,-154.5662,-10.0505,-41.9667
29,0,0,-153.9099,-9.3757,-41.9652
29,0,0,-151.9410,-9.3202,-42.2936
29,0,0,-151.2847,-8.6454,-42.2922
29,0,0,-144.7217,-8.4604,-43.3869
29,0,0,-144.0654,-9.0982,-43.6072
29,0,0,-141.4402,-9.0242,-44.0451
29,0,0,-140.1276,-10.2998,-44.4859
29,0,0,-139.4713,-10.2813,-44.5953
29,0,0,-136.8461,-12.8326,-45.4769
29,0,0,-136.8461,-13.4889,-45.5878
29,0,0,-134.8772,-15.4024,-46.2489
29,0,0,-135.5335,-16.0772,-46.2504
29,0,0,-135.5335,-19.3588,-46.8050
29,0,0,-136.1898,-20.0336,-46.8064
29,0,0,-136.1898,-20.6899,-46.9173
29,0,0,-136.8461,-21.3648,-46.9188
29,0,0,-136.8461,-22.0211,-47.0297
29,0,0,-138.1587,-23.3707,-47.0326
29,0,0,-138.1587,-24.0270,-47.1435
29,0,0,-139.4713,-25.3767,-47.1464
29,0,0,-139.4713,-28.0019,-47.5901
30,0,0,-151.3290,-26.3137,-49.5906
30,0,0,-151.9853,-26.3322,-49.4811
30,0,0,-155.2668,-23.1431,-48.3792
30,0,0,-155.2668,-22.4868,-48.2683
30,0,0,-155.9231,-21.8490,-48.0479
30,0,0,-155.9231,-21.1927,-47.9370
30,0,0,-156.5794,-20.5549,-47.7166
30,0,0,-156.5794,-19.8985,-47.6057
30,0,0,-157.2357,-19.2607,-47.3853
30,0,0,-157.2357,-12.0412,-46.1652
30,0,0,-156.5794,-11.3664,-46.1638
30,0,0,-156.5794,-10.7101,-46.0528
30,0,0,-155.2668,-9.3604,-46.0499
30,0,0,-153.9542,-9.3234,-46.2689
30,0,0,-153.2979,-8.6486,-46.2674
30,0,0,-145.4223,-8.4266,-47.5810
30,0,0,-144.7660,-9.0645,-47.8014
30,0,0,-143.4533,-9.0275,-48.0204
30,0,0,-140.8281,-11.5787,-48.9019
30,0,0,-140.8281,-12.2350,-49.0128
30,0,0,-140.1718,-12.8729,-49.2332
30,0,0,-140.1718,-14.1855,-49.4550
30,0,0,-139.5155,-14.8233,-49.6754
30,0,0,-139.5155,-16.7923,-50.0082
30,0,0,-140.1718,-17.4671,-50.0096
30,0,0,-140.1718,-20.0924,-50.4533
30,0,0,-140.8281,-20.7672,-50.4547
30,0,0,-140.8281,-22.0798,-50.6765
30,0,0,-142.1407,-23.4295,-50.6794
30,0,0,-142.1407,-24.0858,-50.7904
30,0,0,-143.4534,-25.4354,-50.7933
30,0,0,-143.4534,-26.0917,-50.9042
