slice_idx,circle_idx,is_articular,x_mm,y_mm,z_mm
27,0,0,-137.2805,-11.7790,-37.8279
27,0,0,-132.1965,-16.7198,-39.5351
27,0,0,-132.1965,-18.4145,-39.8215
27,0,0,-131.3491,-19.2380,-40.1061
27,0,0,-131.3491,-20.9327,-40.3925
27,0,0,-132.1965,-21.8040,-40.3943
27,0,0,-132.1965,-22.6513,-40.5375
27,0,0,-137.2805,-30.4209,-40.9784
27,0,0,-139.8225,-33.0346,-40.9840
28,0,0,-144.7597,-31.6166,-44.2174
28,0,0,-145.6070,-30.7931,-43.9329
28,0,0,-147.3017,-30.8409,-43.6502
28,0,0,-148.9964,-29.1940,-43.0811
28,0,0,-149.8437,-29.2178,-42.9398
28,0,0,-152.3857,-26.7474,-42.0862
28,0,0,-154.9278,-23.4296,-41.0894
28,0,0,-154.9278,-21.7349,-40.8030
28,0,0,-155.7751,-20.9114,-40.5185
28,0,0,-154.0804,-11.5427,-39.2259
28,0,0,-153.2331,-11.5188,-39.3673
28,0,0,-152.3857,-10.6476,-39.3654
28,0,0,-151.5384,-10.6237,-39.5067
28,0,0,-150.6911,-9.7525,-39.5048
28,0,0,-142.2177,-9.5136,-40.9182
28,0,0,-139.6757,-10.2893,-41.4854
28,0,0,-133.7443,-16.0536,-43.4771
28,0,0,-133.7443,-17.7484,-43.7635
28,0,0,-132.8970,-18.5718,-44.0480
28,0,0,-132.8970,-19.4192,-44.1912
28,0,0,-133.7443,-20.2904,-44.1931
28,0,0,-133.7443,-21.1378,-44.3363
28,0,0,-138.8283,-29.7547,-44.9203
28,0,0,-140.5230,-31.4972,-44.9240
29,0,0,-148.0022,-30.1509,-47.7335
29,0,0,-148.8496,-29.3274,-47.4489
29,0,0,-149.6969,-29.3513,-47.3076
29,0,0,-155.6283,-23.5869,-45.3159
29,0,0,-155.6283,-22.7396,-45.1727
29,0,0,-156.4756,-21.9161,-44.8881
29,0,0,-156.4756,-21.0687,-44.7449
29,0,0,-157.3229,-20.2453,-44.4604
29,0,0,-157.3229,-16.8558,-43.8876
29,0,0,-158.1703,-16.0323,-43.6031
29,0,0,-157.3229,-15.1611,-43.6012
29,0,0,-155.6283,-10.0292,-43.0247
29,0,0,-154.7809,-10.0053,-43.1660
29,0,0,-153.9336,-9.1340,-43.1641
29,0,0,-152.2389,-9.0863,-43.4468
29,0,0,-151.3916,-8.2150,-43.4449
29,0,0,-143.7655,-8.0001,-44.7169
29,0,0,-142.9182,-8.8235,-45.0014
29,0,0,-142.0709,-8.7997,-45.1428
29,0,0,-141.2235,-9.6231,-45.4273
29,0,0,-140.3762,-9.5993,-45.5686
29,0,0,-136.1395,-13.7166,-46.9913
29,0,0,-136.1395,-14.5640,-47.1345
29,0,0,-134.4448,-16.2109,-47.7035
29,0,0,-134.4448,-18.7530,-48.1332
29,0,0,-135.2922,-19.6243,-48.1350
29,0,0,-135.2922,-20.4716,-48.2782
29,0,0,-140.3762,-28.2412,-48.7190
29,0,0,-142.0709,-29.9837,-48.7228
